Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
[140]    0.0    0.00    0.00      36         ResampleParams<float>& std::forward<ResampleParams<float>&>(std::remove_reference<ResampleParams<float>&>::type&) [140]
-----------------------------------------------
                0.00    0.00       2/30          void std::allocator_traits<std::allocator<std::thread> >::construct<std::thread, void (&)(ResampleParams<float> const&), ResampleParams<float>&>(std::allocator<std::thread>&, std::thread*, void (&)(ResampleParams<float> const&), ResampleParams<float>&) [242]
                0.00    0.00       2/30          void std::vector<std::thread, std::allocator<std::thread> >::_M_realloc_insert<void (&)(ResampleParams<float> const&), ResampleParams<float>&>(__gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > >, void (&)(ResampleParams<float> const&), ResampleParams<float>&) [313]
                0.00    0.00       3/30          void __gnu_cxx::new_allocator<std::thread>::construct<std::thread, void (&)(ResampleParams<float> const&), ResampleParams<float>&>(std::thread*, void (&)(ResampleParams<float> const&), ResampleParams<float>&) [270]
                0.00    0.00       3/30          std::thread::thread<void (&)(ResampleParams<float> const&), ResampleParams<float>&, void>(void (&)(ResampleParams<float> const&), ResampleParams<float>&) [247]
                0.00    0.00       3/30          std::tuple<void (*)(ResampleParams<float> const&), ResampleParams<float> >::tuple<void (&)(ResampleParams<float> const&), ResampleParams<float>&, true>(void (&)(ResampleParams<float> const&), ResampleParams<float>&) [243]
                0.00    0.00       4/30          std::thread& std::vector<std::thread, std::allocator<std::thread> >::emplace_back<void (&)(ResampleParams<float> const&), ResampleParams<float>&>(void (&)(ResampleParams<float> const&), ResampleParams<float>&) [248]
                0.00    0.00       4/30          std::thread::_State_impl<std::thread::_Invoker<std::tuple<void (*)(ResampleParams<float> const&), ResampleParams<float> > > >::_State_impl<void (&)(ResampleParams<float> const&), ResampleParams<float>&>(void (&)(ResampleParams<float> const&), ResampleParams<float>&) [244]
                0.00    0.00       4/30          std::_Tuple_impl<0ul, void (*)(ResampleParams<float> const&), ResampleParams<float> >::_Tuple_impl<void (&)(ResampleParams<float> const&), ResampleParams<float>&, void>(void (&)(ResampleParams<float> const&), ResampleParams<float>&) [233]
                0.00    0.00       5/30          std::thread::_Invoker<std::tuple<void (*)(ResampleParams<float> const&), ResampleParams<float> > >::_Invoker<void (&)(ResampleParams<float> const&), ResampleParams<float>&>(void (&)(ResampleParams<float> const&), ResampleParams<float>&) [194]
[141]    0.0    0.00    0.00      30         void (&std::forward<void (&)(ResampleParams<float> const&)>(std::remove_reference<void (&)(ResampleParams<float> const&)>::type&))(ResampleParams<float> const&) [141]
-----------------------------------------------
                0.00    0.00       4/19          __gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > >::difference_type __gnu_cxx::operator-<std::thread*, std::vector<std::thread, std::allocator<std::thread> > >(__gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > > const&, __gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > > const&) [272]
                0.00    0.00       6/19          void std::vector<std::thread, std::allocator<std::thread> >::_M_realloc_insert<void (&)(ResampleParams<float> const&), ResampleParams<float>&>(__gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > >, void (&)(ResampleParams<float> const&), ResampleParams<float>&) [313]
                0.00    0.00       9/19          bool __gnu_cxx::operator!=<std::thread*, std::vector<std::thread, std::allocator<std::thread> > >(__gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > > const&, __gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > > const&) [201]
[142]    0.0    0.00    0.00      19         __gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > >::base() const [142]
-----------------------------------------------
                0.00    0.00       2/14          std::vector<jbutil::vector<int, 128ul>, jbutil::aligned_allocator<jbutil::vector<int, 128ul>, 128ul> >::_M_default_append(unsigned long) [64]
                0.00    0.00       4/14          std::vector<jbutil::vector<int, 128ul>, jbutil::aligned_allocator<jbutil::vector<int, 128ul>, 128ul> >::resize(unsigned long) [66]
                0.00    0.00       8/14          std::vector<jbutil::vector<int, 128ul>, jbutil::aligned_allocator<jbutil::vector<int, 128ul>, 128ul> >::_M_check_len(unsigned long, char const*) const [274]
[143]    0.0    0.00    0.00      14         std::vector<jbutil::vector<int, 128ul>, jbutil::aligned_allocator<jbutil::vector<int, 128ul>, 128ul> >::size() const [143]
-----------------------------------------------
                0.00    0.00       1/14          std::thread::thread(std::thread&&) [360]
                0.00    0.00       4/14          std::thread::thread<void (&)(ResampleParams<float> const&), ResampleParams<float>&, void>(void (&)(ResampleParams<float> const&), ResampleParams<float>&) [247]
                0.00    0.00       9/14          std::thread::joinable() const [152]
[144]    0.0    0.00    0.00      14         std::thread::id::id() [144]
-----------------------------------------------
                0.00    0.00       1/12          void std::__relocate_object_a<std::thread, std::thread, std::allocator<std::thread> >(std::thread*, std::thread*, std::allocator<std::thread>&) [373]
                0.00    0.00       3/12          std::thread* std::__relocate_a_1<std::thread*, std::thread*, std::allocator<std::thread> >(std::thread*, std::thread*, std::thread*, std::allocator<std::thread>&) [253]
                0.00    0.00       8/12          void std::_Destroy_aux<false>::__destroy<std::thread*>(std::thread*, std::thread*) [343]
[145]    0.0    0.00    0.00      12         std::thread* std::__addressof<std::thread>(std::thread&) [145]
-----------------------------------------------
                0.00    0.00       3/11          void __gnu_cxx::new_allocator<std::thread>::destroy<std::thread>(std::thread*) [331]
                0.00    0.00       8/11          void std::_Destroy<std::thread>(std::thread*) [168]
[146]    0.0    0.00    0.00      11         std::thread::~thread() [146]
                0.00    0.00      10/10          std::thread::joinable() const [152]
-----------------------------------------------
                0.00    0.00      11/11          std::thread* std::__relocate_a<std::thread*, std::thread*, std::allocator<std::thread> >(std::thread*, std::thread*, std::thread*, std::allocator<std::thread>&) [252]
[147]    0.0    0.00    0.00      11         std::thread* std::__niter_base<std::thread*>(std::thread*) [147]
-----------------------------------------------
                0.00    0.00      10/10          __gnu_cxx::new_allocator<jbutil::matrix<int> >::max_size() const [149]
[148]    0.0    0.00    0.00      10         __gnu_cxx::new_allocator<jbutil::matrix<int> >::_M_max_size() const [148]
-----------------------------------------------
                0.00    0.00      10/10          decltype (({parm#1}.max_size)()) std::allocator_traits<jbutil::aligned_allocator<jbutil::matrix<int>, 128ul> >::_S_max_size<jbutil::aligned_allocator<jbutil::matrix<int>, 128ul> const>(jbutil::aligned_allocator<jbutil::matrix<int>, 128ul> const&, int) [153]
[149]    0.0    0.00    0.00      10         __gnu_cxx::new_allocator<jbutil::matrix<int> >::max_size() const [149]
                0.00    0.00      10/10          __gnu_cxx::new_allocator<jbutil::matrix<int> >::_M_max_size() const [148]
-----------------------------------------------
                0.00    0.00      10/10          __gnu_cxx::new_allocator<jbutil::vector<int, 128ul> >::max_size() const [151]
[150]    0.0    0.00    0.00      10         __gnu_cxx::new_allocator<jbutil::vector<int, 128ul> >::_M_max_size() const [150]
-----------------------------------------------
                0.00    0.00      10/10          decltype (({parm#1}.max_size)()) std::allocator_traits<jbutil::aligned_allocator<jbutil::vector<int, 128ul>, 128ul> >::_S_max_size<jbutil::aligned_allocator<jbutil::vector<int, 128ul>, 128ul> const>(jbutil::aligned_allocator<jbutil::vector<int, 128ul>, 128ul> const&, int) [155]
[151]    0.0    0.00    0.00      10         __gnu_cxx::new_allocator<jbutil::vector<int, 128ul> >::max_size() const [151]
                0.00    0.00      10/10          __gnu_cxx::new_allocator<jbutil::vector<int, 128ul> >::_M_max_size() const [150]
-----------------------------------------------
                0.00    0.00      10/10          std::thread::~thread() [146]
[152]    0.0    0.00    0.00      10         std::thread::joinable() const [152]
                0.00    0.00      10/10          std::operator==(std::thread::id, std::thread::id) [159]
                0.00    0.00       9/14          std::thread::id::id() [144]
-----------------------------------------------
                0.00    0.00      10/10          std::allocator_traits<jbutil::aligned_allocator<jbutil::matrix<int>, 128ul> >::max_size(jbutil::aligned_allocator<jbutil::matrix<int>, 128ul> const&) [154]
[153]    0.0    0.00    0.00      10         decltype (({parm#1}.max_size)()) std::allocator_traits<jbutil::aligned_allocator<jbutil::matrix<int>, 128ul> >::_S_max_size<jbutil::aligned_allocator<jbutil::matrix<int>, 128ul> const>(jbutil::aligned_allocator<jbutil::matrix<int>, 128ul> const&, int) [153]
                0.00    0.00      10/10          __gnu_cxx::new_allocator<jbutil::matrix<int> >::max_size() const [149]
-----------------------------------------------
                0.00    0.00      10/10          std::vector<jbutil::matrix<int>, jbutil::aligned_allocator<jbutil::matrix<int>, 128ul> >::_S_max_size(jbutil::aligned_allocator<jbutil::matrix<int>, 128ul> const&) [157]
[154]    0.0    0.00    0.00      10         std::allocator_traits<jbutil::aligned_allocator<jbutil::matrix<int>, 128ul> >::max_size(jbutil::aligned_allocator<jbutil::matrix<int>, 128ul> const&) [154]
                0.00    0.00      10/10          decltype (({parm#1}.max_size)()) std::allocator_traits<jbutil::aligned_allocator<jbutil::matrix<int>, 128ul> >::_S_max_size<jbutil::aligned_allocator<jbutil::matrix<int>, 128ul> const>(jbutil::aligned_allocator<jbutil::matrix<int>, 128ul> const&, int) [153]
-----------------------------------------------
                0.00    0.00      10/10          std::allocator_traits<jbutil::aligned_allocator<jbutil::vector<int, 128ul>, 128ul> >::max_size(jbutil::aligned_allocator<jbutil::vector<int, 128ul>, 128ul> const&) [156]
[155]    0.0    0.00    0.00      10         decltype (({parm#1}.max_size)()) std::allocator_traits<jbutil::aligned_allocator<jbutil::vector<int, 128ul>, 128ul> >::_S_max_size<jbutil::aligned_allocator<jbutil::vector<int, 128ul>, 128ul> const>(jbutil::aligned_allocator<jbutil::vector<int, 128ul>, 128ul> const&, int) [155]
                0.00    0.00      10/10          __gnu_cxx::new_allocator<jbutil::vector<int, 128ul> >::max_size() const [151]
-----------------------------------------------
                0.00    0.00      10/10          std::vector<jbutil::vector<int, 128ul>, jbutil::aligned_allocator<jbutil::vector<int, 128ul>, 128ul> >::_S_max_size(jbutil::aligned_allocator<jbutil::vector<int, 128ul>, 128ul> const&) [158]
[156]    0.0    0.00    0.00      10         std::allocator_traits<jbutil::aligned_allocator<jbutil::vector<int, 128ul>, 128ul> >::max_size(jbutil::aligned_allocator<jbutil::vector<int, 128ul>, 128ul> const&) [156]
                0.00    0.00      10/10          decltype (({parm#1}.max_size)()) std::allocator_traits<jbutil::aligned_allocator<jbutil::vector<int, 128ul>, 128ul> >::_S_max_size<jbutil::aligned_allocator<jbutil::vector<int, 128ul>, 128ul> const>(jbutil::aligned_allocator<jbutil::vector<int, 128ul>, 128ul> const&, int) [155]
-----------------------------------------------
                0.00    0.00       2/10          std::vector<jbutil::matrix<int>, jbutil::aligned_allocator<jbutil::matrix<int>, 128ul> >::_S_check_init_len(unsigned long, jbutil::aligned_allocator<jbutil::matrix<int>, 128ul> const&) [309]
                0.00    0.00       8/10          std::vector<jbutil::matrix<int>, jbutil::aligned_allocator<jbutil::matrix<int>, 128ul> >::max_size() const [163]
[157]    0.0    0.00    0.00      10         std::vector<jbutil::matrix<int>, jbutil::aligned_allocator<jbutil::matrix<int>, 128ul> >::_S_max_size(jbutil::aligned_allocator<jbutil::matrix<int>, 128ul> const&) [157]
                0.00    0.00      10/10          std::allocator_traits<jbutil::aligned_allocator<jbutil::matrix<int>, 128ul> >::max_size(jbutil::aligned_allocator<jbutil::matrix<int>, 128ul> const&) [154]
                0.00    0.00      10/5660        unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [103]
-----------------------------------------------
                0.00    0.00       2/10          std::vector<jbutil::vector<int, 128ul>, jbutil::aligned_allocator<jbutil::vector<int, 128ul>, 128ul> >::_S_check_init_len(unsigned long, jbutil::aligned_allocator<jbutil::vector<int, 128ul>, 128ul> const&) [312]
                0.00    0.00       8/10          std::vector<jbutil::vector<int, 128ul>, jbutil::aligned_allocator<jbutil::vector<int, 128ul>, 128ul> >::max_size() const [164]
[158]    0.0    0.00    0.00      10         std::vector<jbutil::vector<int, 128ul>, jbutil::aligned_allocator<jbutil::vector<int, 128ul>, 128ul> >::_S_max_size(jbutil::aligned_allocator<jbutil::vector<int, 128ul>, 128ul> const&) [158]
                0.00    0.00      10/10          std::allocator_traits<jbutil::aligned_allocator<jbutil::vector<int, 128ul>, 128ul> >::max_size(jbutil::aligned_allocator<jbutil::vector<int, 128ul>, 128ul> const&) [156]
                0.00    0.00      10/5660        unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [103]
-----------------------------------------------
                0.00    0.00      10/10          std::thread::joinable() const [152]
[159]    0.0    0.00    0.00      10         std::operator==(std::thread::id, std::thread::id) [159]
-----------------------------------------------
                0.00    0.00       2/8           std::vector<std::thread, std::allocator<std::thread> >::begin() [315]
                0.00    0.00       2/8           __gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > >::operator-(long) const [273]
                0.00    0.00       4/8           std::vector<std::thread, std::allocator<std::thread> >::end() [218]
[160]    0.0    0.00    0.00       8         __gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > >::__normal_iterator(std::thread* const&) [160]
-----------------------------------------------
                0.00    0.00       8/8           std::vector<jbutil::matrix<int>, jbutil::aligned_allocator<jbutil::matrix<int>, 128ul> >::max_size() const [163]
[161]    0.0    0.00    0.00       8         std::_Vector_base<jbutil::matrix<int>, jbutil::aligned_allocator<jbutil::matrix<int>, 128ul> >::_M_get_Tp_allocator() const [161]
-----------------------------------------------
                0.00    0.00       8/8           std::vector<jbutil::vector<int, 128ul>, jbutil::aligned_allocator<jbutil::vector<int, 128ul>, 128ul> >::max_size() const [164]
[162]    0.0    0.00    0.00       8         std::_Vector_base<jbutil::vector<int, 128ul>, jbutil::aligned_allocator<jbutil::vector<int, 128ul>, 128ul> >::_M_get_Tp_allocator() const [162]
-----------------------------------------------
                0.00    0.00       4/8           std::vector<jbutil::matrix<int>, jbutil::aligned_allocator<jbutil::matrix<int>, 128ul> >::_M_default_append(unsigned long) [69]
                0.00    0.00       4/8           std::vector<jbutil::matrix<int>, jbutil::aligned_allocator<jbutil::matrix<int>, 128ul> >::_M_check_len(unsigned long, char const*) const [77]
[163]    0.0    0.00    0.00       8         std::vector<jbutil::matrix<int>, jbutil::aligned_allocator<jbutil::matrix<int>, 128ul> >::max_size() const [163]
                0.00    0.00       8/8           std::_Vector_base<jbutil::matrix<int>, jbutil::aligned_allocator<jbutil::matrix<int>, 128ul> >::_M_get_Tp_allocator() const [161]
                0.00    0.00       8/10          std::vector<jbutil::matrix<int>, jbutil::aligned_allocator<jbutil::matrix<int>, 128ul> >::_S_max_size(jbutil::aligned_allocator<jbutil::matrix<int>, 128ul> const&) [157]
-----------------------------------------------
                0.00    0.00       4/8           std::vector<jbutil::vector<int, 128ul>, jbutil::aligned_allocator<jbutil::vector<int, 128ul>, 128ul> >::_M_default_append(unsigned long) [64]
                0.00    0.00       4/8           std::vector<jbutil::vector<int, 128ul>, jbutil::aligned_allocator<jbutil::vector<int, 128ul>, 128ul> >::_M_check_len(unsigned long, char const*) const [274]
[164]    0.0    0.00    0.00       8         std::vector<jbutil::vector<int, 128ul>, jbutil::aligned_allocator<jbutil::vector<int, 128ul>, 128ul> >::max_size() const [164]
                0.00    0.00       8/8           std::_Vector_base<jbutil::vector<int, 128ul>, jbutil::aligned_allocator<jbutil::vector<int, 128ul>, 128ul> >::_M_get_Tp_allocator() const [162]
                0.00    0.00       8/10          std::vector<jbutil::vector<int, 128ul>, jbutil::aligned_allocator<jbutil::vector<int, 128ul>, 128ul> >::_S_max_size(jbutil::aligned_allocator<jbutil::vector<int, 128ul>, 128ul> const&) [158]
-----------------------------------------------
                0.00    0.00       8/8           std::vector<std::thread, std::allocator<std::thread> >::_M_check_len(unsigned long, char const*) const [275]
[165]    0.0    0.00    0.00       8         std::vector<std::thread, std::allocator<std::thread> >::size() const [165]
-----------------------------------------------
                0.00    0.00       2/8           std::vector<jbutil::matrix<int>, jbutil::aligned_allocator<jbutil::matrix<int>, 128ul> >::~vector() [35]
                0.00    0.00       2/8           std::vector<jbutil::matrix<int>, jbutil::aligned_allocator<jbutil::matrix<int>, 128ul> >::_M_default_initialize(unsigned long) [71]
                0.00    0.00       4/8           std::vector<jbutil::matrix<int>, jbutil::aligned_allocator<jbutil::matrix<int>, 128ul> >::_M_default_append(unsigned long) [69]
[166]    0.0    0.00    0.00       8         std::_Vector_base<jbutil::matrix<int>, jbutil::aligned_allocator<jbutil::matrix<int>, 128ul> >::_M_get_Tp_allocator() [166]
-----------------------------------------------
                0.00    0.00       2/8           std::vector<jbutil::vector<int, 128ul>, jbutil::aligned_allocator<jbutil::vector<int, 128ul>, 128ul> >::~vector() [36]
                0.00    0.00       2/8           std::vector<jbutil::vector<int, 128ul>, jbutil::aligned_allocator<jbutil::vector<int, 128ul>, 128ul> >::_M_default_initialize(unsigned long) [65]
                0.00    0.00       4/8           std::vector<jbutil::vector<int, 128ul>, jbutil::aligned_allocator<jbutil::vector<int, 128ul>, 128ul> >::_M_default_append(unsigned long) [64]
[167]    0.0    0.00    0.00       8         std::_Vector_base<jbutil::vector<int, 128ul>, jbutil::aligned_allocator<jbutil::vector<int, 128ul>, 128ul> >::_M_get_Tp_allocator() [167]
-----------------------------------------------
                0.00    0.00       8/8           void std::_Destroy_aux<false>::__destroy<std::thread*>(std::thread*, std::thread*) [343]
[168]    0.0    0.00    0.00       8         void std::_Destroy<std::thread>(std::thread*) [168]
                0.00    0.00       8/11          std::thread::~thread() [146]
-----------------------------------------------
                0.00    0.00       2/7           __gnu_cxx::new_allocator<std::thread>::allocate(unsigned long, void const*) [269]
                0.00    0.00       5/7           __gnu_cxx::new_allocator<std::thread>::max_size() const [202]
[169]    0.0    0.00    0.00       7         __gnu_cxx::new_allocator<std::thread>::_M_max_size() const [169]
-----------------------------------------------
                0.00    0.00       1/7           std::vector<float, jbutil::aligned_allocator<float, 128ul> >::_M_default_append(unsigned long) [364]
                0.00    0.00       2/7           std::vector<float, jbutil::aligned_allocator<float, 128ul> >::resize(unsigned long) [367]
                0.00    0.00       4/7           std::vector<float, jbutil::aligned_allocator<float, 128ul> >::_M_check_len(unsigned long, char const*) const [336]
[170]    0.0    0.00    0.00       7         std::vector<float, jbutil::aligned_allocator<float, 128ul> >::size() const [170]
-----------------------------------------------
                0.00    0.00       7/7           std::tuple_element<0ul, std::tuple<std::thread::_State*, std::default_delete<std::thread::_State> > >::type& std::get<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >(std::tuple<std::thread::_State*, std::default_delete<std::thread::_State> >&) [220]
[171]    0.0    0.00    0.00       7         std::thread::_State*& std::__get_helper<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >(std::_Tuple_impl<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >&) [171]
                0.00    0.00       5/5           std::_Tuple_impl<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >::_M_head(std::_Tuple_impl<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >&) [190]
-----------------------------------------------
                0.00    0.00       2/6           jbutil::vector<jbutil::matrix<int>, 128ul>::vector(unsigned long) [70]
                0.00    0.00       2/6           std::_Vector_base<jbutil::matrix<int>, jbutil::aligned_allocator<jbutil::matrix<int>, 128ul> >::_Vector_impl::~_Vector_impl() [286]
                0.00    0.00       2/6           std::vector<jbutil::matrix<int>, jbutil::aligned_allocator<jbutil::matrix<int>, 128ul> >::_S_check_init_len(unsigned long, jbutil::aligned_allocator<jbutil::matrix<int>, 128ul> const&) [309]
[172]    0.0    0.00    0.00       6         jbutil::aligned_allocator<jbutil::matrix<int>, 128ul>::~aligned_allocator() [172]
                0.00    0.00       6/6           std::allocator<jbutil::matrix<int> >::~allocator() [177]
-----------------------------------------------
                0.00    0.00       2/6           std::_Vector_base<jbutil::vector<int, 128ul>, jbutil::aligned_allocator<jbutil::vector<int, 128ul>, 128ul> >::_Vector_impl::~_Vector_impl() [292]
                0.00    0.00       2/6           jbutil::vector<jbutil::vector<int, 128ul>, 128ul>::vector(unsigned long) [60]
                0.00    0.00       2/6           std::vector<jbutil::vector<int, 128ul>, jbutil::aligned_allocator<jbutil::vector<int, 128ul>, 128ul> >::_S_check_init_len(unsigned long, jbutil::aligned_allocator<jbutil::vector<int, 128ul>, 128ul> const&) [312]
[173]    0.0    0.00    0.00       6         jbutil::aligned_allocator<jbutil::vector<int, 128ul>, 128ul>::~aligned_allocator() [173]
                0.00    0.00       6/6           std::allocator<jbutil::vector<int, 128ul> >::~allocator() [178]
-----------------------------------------------
                0.00    0.00       6/6           std::allocator<jbutil::matrix<int> >::~allocator() [177]
[174]    0.0    0.00    0.00       6         __gnu_cxx::new_allocator<jbutil::matrix<int> >::~new_allocator() [174]
-----------------------------------------------
                0.00    0.00       6/6           std::allocator<jbutil::vector<int, 128ul> >::~allocator() [178]
[175]    0.0    0.00    0.00       6         __gnu_cxx::new_allocator<jbutil::vector<int, 128ul> >::~new_allocator() [175]
-----------------------------------------------
                0.00    0.00       2/6           std::vector<std::thread, std::allocator<std::thread> >::back() [314]
                0.00    0.00       4/6           void process<float>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, float, int) [8]
[176]    0.0    0.00    0.00       6         __gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > >::operator*() const [176]
-----------------------------------------------
                0.00    0.00       6/6           jbutil::aligned_allocator<jbutil::matrix<int>, 128ul>::~aligned_allocator() [172]
[177]    0.0    0.00    0.00       6         std::allocator<jbutil::matrix<int> >::~allocator() [177]
                0.00    0.00       6/6           __gnu_cxx::new_allocator<jbutil::matrix<int> >::~new_allocator() [174]
-----------------------------------------------
                0.00    0.00       6/6           jbutil::aligned_allocator<jbutil::vector<int, 128ul>, 128ul>::~aligned_allocator() [173]
[178]    0.0    0.00    0.00       6         std::allocator<jbutil::vector<int, 128ul> >::~allocator() [178]
                0.00    0.00       6/6           __gnu_cxx::new_allocator<jbutil::vector<int, 128ul> >::~new_allocator() [175]
-----------------------------------------------
                0.00    0.00       1/6           std::vector<std::thread, std::allocator<std::thread> >::~vector() [17]
                0.00    0.00       5/6           void std::vector<std::thread, std::allocator<std::thread> >::_M_realloc_insert<void (&)(ResampleParams<float> const&), ResampleParams<float>&>(__gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > >, void (&)(ResampleParams<float> const&), ResampleParams<float>&) [313]
[179]    0.0    0.00    0.00       6         std::_Vector_base<std::thread, std::allocator<std::thread> >::_M_get_Tp_allocator() [179]
-----------------------------------------------
                0.00    0.00       3/6           std::unique_ptr<std::thread::_State, std::default_delete<std::thread::_State> >::~unique_ptr() [210]
                0.00    0.00       3/6           std::__uniq_ptr_impl<std::thread::_State, std::default_delete<std::thread::_State> >::__uniq_ptr_impl(std::thread::_State*) [237]
[180]    0.0    0.00    0.00       6         std::__uniq_ptr_impl<std::thread::_State, std::default_delete<std::thread::_State> >::_M_ptr() [180]
                0.00    0.00       4/4           std::tuple_element<0ul, std::tuple<std::thread::_State*, std::default_delete<std::thread::_State> > >::type& std::get<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >(std::tuple<std::thread::_State*, std::default_delete<std::thread::_State> >&) [220]
-----------------------------------------------
                0.00    0.00       6/6           void std::vector<std::thread, std::allocator<std::thread> >::_M_realloc_insert<void (&)(ResampleParams<float> const&), ResampleParams<float>&>(__gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > >, void (&)(ResampleParams<float> const&), ResampleParams<float>&) [313]
[181]    0.0    0.00    0.00       6         std::vector<std::thread, std::allocator<std::thread> >::_S_relocate(std::thread*, std::thread*, std::thread*, std::allocator<std::thread>&) [181]
                0.00    0.00       4/4           std::vector<std::thread, std::allocator<std::thread> >::_S_do_relocate(std::thread*, std::thread*, std::thread*, std::allocator<std::thread>&, std::integral_constant<bool, true>) [217]
-----------------------------------------------
                0.00    0.00       3/6           void std::_Destroy<float*, jbutil::aligned_allocator<float, 128ul> >(float*, float*, jbutil::aligned_allocator<float, 128ul>&) [380]
                0.00    0.00       3/6           float* std::__uninitialized_default_n_a<float*, unsigned long, jbutil::aligned_allocator<float, 128ul> >(float*, unsigned long, jbutil::aligned_allocator<float, 128ul>&) [323]
[182]    0.0    0.00    0.00       6         float* std::__addressof<float>(float&) [182]
-----------------------------------------------
                0.00    0.00       6/6           jbutil::matrix<int>* std::__relocate_a<jbutil::matrix<int>*, jbutil::matrix<int>*, jbutil::aligned_allocator<jbutil::matrix<int>, 128ul> >(jbutil::matrix<int>*, jbutil::matrix<int>*, jbutil::matrix<int>*, jbutil::aligned_allocator<jbutil::matrix<int>, 128ul>&) [319]
[183]    0.0    0.00    0.00       6         jbutil::matrix<int>* std::__niter_base<jbutil::matrix<int>*>(jbutil::matrix<int>*) [183]
-----------------------------------------------
                0.00    0.00       6/6           jbutil::vector<int, 128ul>* std::__relocate_a<jbutil::vector<int, 128ul>*, jbutil::vector<int, 128ul>*, jbutil::aligned_allocator<jbutil::vector<int, 128ul>, 128ul> >(jbutil::vector<int, 128ul>*, jbutil::vector<int, 128ul>*, jbutil::vector<int, 128ul>*, jbutil::aligned_allocator<jbutil::vector<int, 128ul>, 128ul>&) [320]
[184]    0.0    0.00    0.00       6         jbutil::vector<int, 128ul>* std::__niter_base<jbutil::vector<int, 128ul>*>(jbutil::vector<int, 128ul>*) [184]
-----------------------------------------------
                0.00    0.00       1/6           void std::__invoke_impl<void, void (*)(ResampleParams<float> const&), ResampleParams<float> >(std::__invoke_other, void (*&&)(ResampleParams<float> const&), ResampleParams<float>&&) [2]
                0.00    0.00       2/6           std::__invoke_result<void (*)(ResampleParams<float> const&), ResampleParams<float> >::type std::__invoke<void (*)(ResampleParams<float> const&), ResampleParams<float> >(void (*&&)(ResampleParams<float> const&), ResampleParams<float>&&) [3]
                0.00    0.00       3/6           std::tuple_element<1ul, std::tuple<void (*)(ResampleParams<float> const&), ResampleParams<float> > >::type&& std::get<1ul, void (*)(ResampleParams<float> const&), ResampleParams<float> >(std::tuple<void (*)(ResampleParams<float> const&), ResampleParams<float> >&&) [375]
[185]    0.0    0.00    0.00       6         ResampleParams<float>&& std::forward<ResampleParams<float> >(std::remove_reference<ResampleParams<float> >::type&) [185]
-----------------------------------------------
                0.00    0.00       1/6           void std::__invoke_impl<void, void (*)(ResampleParams<float> const&), ResampleParams<float> >(std::__invoke_other, void (*&&)(ResampleParams<float> const&), ResampleParams<float>&&) [2]
                0.00    0.00       2/6           std::__invoke_result<void (*)(ResampleParams<float> const&), ResampleParams<float> >::type std::__invoke<void (*)(ResampleParams<float> const&), ResampleParams<float> >(void (*&&)(ResampleParams<float> const&), ResampleParams<float>&&) [3]
                0.00    0.00       3/6           std::tuple_element<0ul, std::tuple<void (*)(ResampleParams<float> const&), ResampleParams<float> > >::type&& std::get<0ul, void (*)(ResampleParams<float> const&), ResampleParams<float> >(std::tuple<void (*)(ResampleParams<float> const&), ResampleParams<float> >&&) [374]
[186]    0.0    0.00    0.00       6         void (*&&std::forward<void (*)(ResampleParams<float> const&)>(std::remove_reference<void (*)(ResampleParams<float> const&)>::type&))(ResampleParams<float> const&) [186]
-----------------------------------------------
                0.00    0.00       5/5           __gnu_cxx::new_allocator<float>::max_size() const [188]
[187]    0.0    0.00    0.00       5         __gnu_cxx::new_allocator<float>::_M_max_size() const [187]
-----------------------------------------------
